,Returns_all_share_reinvested,combined_sentiment_score_mnb_all_newspapers_FE,combined_sentiment_score_lsvc_all_newspapers_FE,combined_sentiment_score_dictionary_all_newspapers_FE,combined_sentiment_score_mlpc_all_newspapers_FE,LDY_ALLSHARE,LPE_ALLSHARE,DAILY_MAIL_&_MAIL_ON_SUNDAY_sentiment_score_DIC,DAILY_MIRROR_&_SUNDAY_MIRROR_sentiment_score_DIC,DAILY_RECORD_&_SUNDAY_MAIL_sentiment_score_DIC,DAILY_TELEGRAPH_sentiment_score_DIC,EVENING_STANDARD_sentiment_score_DIC,FINANCIAL_TIMES_sentiment_score_DIC,GUARDIAN_sentiment_score_DIC,INDEPENDENT_sentiment_score_DIC,OBSERVER_sentiment_score_DIC,SUN_sentiment_score_DIC,SUNDAY_TELEGRAPH_sentiment_score_DIC,SUNDAY_TIMES_sentiment_score_DIC,TIMES_sentiment_score_DIC,DAILY_MAIL_&_MAIL_ON_SUNDAY_ANN,DAILY_MIRROR_&_SUNDAY_MIRROR_ANN,DAILY_RECORD_&_SUNDAY_MAIL_ANN,DAILY_TELEGRAPH_ANN,EVENING_STANDARD_ANN,FINANCIAL_TIMES_ANN,GUARDIAN_ANN,INDEPENDENT_ANN,OBSERVER_ANN,SUN_ANN,SUNDAY_TELEGRAPH_ANN,SUNDAY_TIMES_ANN,TIMES_ANN,DAILY_MAIL_&_MAIL_ON_SUNDAY_NBEP,DAILY_MIRROR_&_SUNDAY_MIRROR_NBEP,DAILY_RECORD_&_SUNDAY_MAIL_NBEP,DAILY_TELEGRAPH_NBEP,EVENING_STANDARD_NBEP,FINANCIAL_TIMES_NBEP,GUARDIAN_NBEP,INDEPENDENT_NBEP,OBSERVER_NBEP,SUN_sentiment_NBEP,SUNDAY_TELEGRAPH_NBEP,SUNDAY_TIMES_NBEP,TIMES_sentiment_NBEP,DAILY_MAIL_&_MAIL_ON_SUNDAY_svmEP,DAILY_MIRROR_&_SUNDAY_MIRROR_svmEP,DAILY_RECORD_&_SUNDAY_MAIL_svmEP,DAILY_TELEGRAPH_svmEP,EVENING_STANDARD_svmEP,FINANCIAL_TIMES_svmEP,GUARDIAN_svmEP,INDEPENDENT_svmEP,OBSERVER_svmEP,SUN_svmEP,SUNDAY_TELEGRAPH_svmEP,SUNDAY_TIMES_svmEP,TIMES_svmEP
2008-5,0.05969409,0.82669823,0.640849179,-0.456599522,0.666780479,1.278152203,2.528125769,-1.833806396,-2.644582279,-1.369002249,-1.769844204,-2.106632108,-1.814635454,-1.769089723,-1.635081919,-2.026347398,-1.53305625,-1.517212112,-1.236838449,-1.739797989,-0.479166667,-0.757575758,-0.163636364,-0.31147541,-0.427083333,-0.205607477,-0.451977401,-0.416666667,-0.607142857,-0.236842105,-0.181818182,-0.310344828,-0.350649351,-0.640625,-0.96969697,-0.327272727,-0.327868852,-0.229166667,0.154205607,-0.282485876,-0.287878788,-0.678571429,-0.5,-0.136363636,-0.465517241,-0.253246753,-0.479166667,-0.878787879,-0.090909091,-0.333333333,-0.479166667,-0.26635514,-0.401129944,-0.454545455,-0.75,-0.289473684,-0.363636364,-0.310344828,-0.435064935
2008-6,-0.069483909,0.712541883,0.537627954,-0.501570411,0.554211268,1.363537374,2.480731278,-1.908154978,-1.833223873,-1.50005593,-1.669233946,-2.237668589,-1.904500241,-1.872523873,-1.690060164,-1.950623687,-1.897836035,-1.30133449,-1.14520465,-1.80098423,-0.599099099,-0.740740741,-0.435897436,-0.439716312,-0.59223301,-0.326139089,-0.537037037,-0.542553191,-0.487179487,-0.611111111,-0.433333333,-0.487179487,-0.284722222,-0.657657658,-0.925925926,-0.461538462,-0.361702128,-0.504854369,-0.117505995,-0.456790123,-0.308510638,-0.512820513,-0.694444444,-0.433333333,-0.371794872,-0.104166667,-0.63963964,-0.777777778,-0.358974359,-0.34751773,-0.582524272,-0.369304556,-0.561728395,-0.521276596,-0.641025641,-0.583333333,-0.5,-0.474358974,-0.409722222
2008-7,-0.119730056,0.754707663,0.519950919,-0.759363221,0.54985128,1.492904096,2.360854001,-2.22650709,-2.020048154,-1.506153042,-2.070294618,-2.54781498,-2.023950423,-2.311730085,-1.850234409,-2.395295841,-2.29709925,-1.323288463,-1.629491219,-2.070718082,-0.646766169,-0.575,-0.3,-0.41011236,-0.645833333,-0.296296296,-0.583892617,-0.577586207,-0.566666667,-0.697674419,-0.2,-0.535714286,-0.344594595,-0.646766169,-0.775,-0.466666667,-0.398876404,-0.3125,0.019753086,-0.429530201,-0.25862069,-0.7,-0.697674419,-0.3,-0.696428571,-0.121621622,-0.611940299,-0.575,-0.366666667,-0.404494382,-0.645833333,-0.382716049,-0.697986577,-0.551724138,-0.8,-0.627906977,-0.25,-0.446428571,-0.432432432
2008-8,0.064935014,0.860062961,0.606376005,-0.785539164,0.608860385,1.415853163,2.479056236,-2.121850217,-2.18137064,-1.824182436,-1.978855396,-2.591712592,-2.135245684,-2.270248845,-1.827758116,-2.170530821,-1.988972027,-1.933269618,-1.718662355,-2.125783508,-0.433789954,-0.527777778,-0.37254902,-0.426829268,-0.635416667,-0.249388753,-0.445859873,-0.509259259,-0.580645161,-0.307692308,-0.619047619,-0.5,-0.33557047,-0.502283105,-0.833333333,-0.37254902,-0.231707317,-0.385416667,0.136919315,-0.210191083,-0.333333333,-0.580645161,-0.435897436,-0.523809524,-0.5,0.033557047,-0.420091324,-0.5,-0.215686275,-0.292682927,-0.739583333,-0.298288509,-0.420382166,-0.601851852,-0.548387097,-0.384615385,-0.547619048,-0.555555556,-0.402684564
2008-9,-0.04334948,0.654026442,0.511722443,-0.770222512,0.550692094,1.465567542,2.427454075,-2.158452331,-2.069749789,-1.614721156,-2.446544509,-2.324483155,-2.127716019,-2.089166378,-2.065494456,-2.117757715,-2.152829376,-1.538261472,-1.369717639,-1.943437529,-0.525896414,-0.641509434,-0.317073171,-0.52173913,-0.584070796,-0.336263736,-0.551724138,-0.673469388,-0.612244898,-0.486486486,-0.224489796,-0.283783784,-0.393364929,-0.613545817,-0.886792453,-0.56097561,-0.536231884,-0.539823009,-0.035164835,-0.478927203,-0.605442177,-0.857142857,-0.513513514,-0.571428571,-0.567567568,-0.341232227,-0.629482072,-0.641509434,-0.219512195,-0.502415459,-0.539823009,-0.367032967,-0.559386973,-0.707482993,-0.612244898,-0.621621622,-0.326530612,-0.378378378,-0.568720379
2008-10,-0.244092282,0.555588427,0.444088333,-1.096424981,0.462981532,1.701105101,2.18492705,-2.427383452,-2.407869072,-2.022909522,-2.588835878,-2.733563538,-2.378625656,-2.576208871,-2.270088547,-2.673737937,-2.380334517,-2.160585094,-1.820388073,-2.28218915,-0.583090379,-0.651685393,-0.264705882,-0.56122449,-0.644736842,-0.463815789,-0.631043257,-0.629268293,-0.661016949,-0.415584416,-0.608695652,-0.5,-0.595744681,-0.70845481,-0.887640449,-0.661764706,-0.557823129,-0.592105263,-0.225328947,-0.608142494,-0.556097561,-0.813559322,-0.519480519,-0.673913043,-0.535714286,-0.54893617,-0.641399417,-0.651685393,-0.426470588,-0.476190476,-0.679824561,-0.498355263,-0.643765903,-0.668292683,-0.762711864,-0.519480519,-0.565217391,-0.547619048,-0.621276596
2008-11,0.023063625,0.628490332,0.518577184,-0.963602268,0.491069309,1.69744879,2.155244505,-2.128263997,-2.28350737,-2.318364308,-2.443948772,-2.687484123,-2.35246089,-2.297304636,-2.070315099,-2.192919399,-2.726208407,-1.918057718,-1.604256266,-2.278105411,-0.56779661,-0.740740741,-0.409638554,-0.567741935,-0.606217617,-0.432267884,-0.5225,-0.573991031,-0.723076923,-0.719512195,-0.596774194,-0.380530973,-0.507246377,-0.615819209,-0.913580247,-0.638554217,-0.541935484,-0.512953368,-0.123287671,-0.575,-0.511210762,-0.815384615,-0.695121951,-0.629032258,-0.460176991,-0.311594203,-0.536723164,-0.592592593,-0.385542169,-0.503225806,-0.590673575,-0.432267884,-0.485,-0.6367713,-0.753846154,-0.756097561,-0.403225806,-0.362831858,-0.496376812
2008-12,0.012428811,0.613509106,0.477299588,-1.13247846,0.449617659,1.539015448,2.171336806,-2.423462992,-2.731839105,-1.978285637,-2.642296074,-2.585268718,-2.53390236,-2.592799616,-2.068561528,-2.328959713,-2.37207959,-2.186197299,-2.176419786,-2.318508515,-0.644444444,-0.739130435,-0.457142857,-0.668181818,-0.569444444,-0.423503326,-0.641129032,-0.616438356,-0.736842105,-0.666666667,-0.621621622,-0.486842105,-0.49122807,-0.72,-0.869565217,-0.657142857,-0.581818182,-0.5625,-0.141906874,-0.495967742,-0.479452055,-0.815789474,-0.733333333,-0.648648649,-0.552631579,-0.274853801,-0.595555556,-0.630434783,-0.2,-0.6,-0.541666667,-0.456762749,-0.572580645,-0.643835616,-0.763157895,-0.6,-0.513513514,-0.434210526,-0.561403509
2009-1,-0.030799004,0.626164603,0.52674593,-1.014913942,0.515366326,1.572773928,2.134166441,-2.277539934,-1.895064343,-2.074423271,-2.240268166,-2.657018682,-2.522120517,-2.272795048,-2.281713389,-1.970706899,-2.752719273,-2.384930212,-1.733813347,-2.353180627,-0.6812749,-0.46031746,-0.425531915,-0.479166667,-0.682758621,-0.322003578,-0.511945392,-0.619318182,-0.595744681,-0.621212121,-0.547619048,-0.317757009,-0.580508475,-0.6812749,-0.650793651,-0.638297872,-0.495833333,-0.524137931,-0.152057245,-0.518771331,-0.573863636,-0.680851064,-0.757575758,-0.619047619,-0.411214953,-0.394067797,-0.625498008,-0.349206349,-0.276595745,-0.416666667,-0.627586207,-0.379248658,-0.494880546,-0.636363636,-0.723404255,-0.651515152,-0.5,-0.336448598,-0.588983051
2009-2,0.023619032,0.73602824,0.569142194,-0.93147095,0.563542998,1.587192303,2.151762203,-2.24234327,-2.806193668,-1.910683281,-2.243236894,-2.699505152,-2.320745843,-2.370822926,-1.942318263,-1.896144168,-2.388946635,-2.048193457,-1.773804352,-2.219934764,-0.518248175,-0.621621622,-0.3,-0.295,-0.520547945,-0.353271028,-0.564853556,-0.440789474,-0.578947368,-0.690909091,-0.615384615,-0.293577982,-0.551282051,-0.671532847,-0.756756757,-0.46,-0.265,-0.479452055,-0.035514019,-0.548117155,-0.361842105,-0.710526316,-0.690909091,-0.730769231,-0.47706422,-0.153846154,-0.562043796,-0.540540541,-0.28,-0.24,-0.534246575,-0.407476636,-0.594142259,-0.467105263,-0.526315789,-0.745454545,-0.692307692,-0.220183486,-0.448717949
2009-3,-0.097911434,0.732097723,0.631333423,-0.801574669,0.608833869,1.667706821,2.088153482,-2.203478574,-2.322514347,-2.152900378,-2.076657342,-1.913270227,-2.128771204,-2.338168867,-2.016701705,-2.629592033,-2.207795198,-1.822427938,-1.661282872,-2.051234598,-0.532934132,-0.52173913,-0.18,-0.375,-0.322222222,-0.287272727,-0.518404908,-0.449438202,-0.513513514,-0.557377049,-0.392156863,-0.302158273,-0.505208333,-0.688622754,-0.565217391,-0.44,-0.307291667,-0.333333333,-0.003636364,-0.542944785,-0.353932584,-0.702702703,-0.721311475,-0.568627451,-0.503597122,-0.09375,-0.574850299,-0.608695652,-0.12,-0.270833333,-0.344444444,-0.283636364,-0.5,-0.460674157,-0.594594595,-0.606557377,-0.274509804,-0.215827338,-0.458333333
2009-4,0.071764025,0.712311742,0.710639847,-0.516929551,0.660974513,1.60743591,2.18492705,-1.818472594,-2.020681189,-0.92591169,-1.824440465,-2.269804552,-1.892362541,-1.967764199,-1.598499493,-2.065588067,-1.728598823,-1.689611271,-1.456982706,-1.815469982,-0.463687151,-0.388888889,0.152173913,-0.28957529,-0.490909091,-0.232645403,-0.469194313,-0.447204969,-0.547619048,-0.347222222,-0.454545455,-0.254237288,-0.392491468,-0.569832402,-0.611111111,-0.282608696,-0.409266409,-0.472727273,-0.127579737,-0.535545024,-0.409937888,-0.595238095,-0.5,-0.5,-0.415254237,-0.215017065,-0.430167598,-0.462962963,0.173913043,-0.250965251,-0.381818182,-0.236397749,-0.402843602,-0.453416149,-0.5,-0.361111111,-0.386363636,-0.228813559,-0.221843003
2009-5,0.09225683,0.885139135,0.735969791,-0.590948978,0.700452136,1.539015448,2.350422422,-1.742925052,-1.97159903,-1.185352733,-1.941256369,-2.096736933,-2.034965385,-2.175887767,-1.694647782,-2.154325018,-2.473541053,-1.506747048,-1.309983885,-1.796978227,-0.355769231,-0.75,0,-0.25,-0.430769231,-0.200404858,-0.42519685,-0.393700787,-0.71875,-0.342857143,-0.142857143,-0.1171875,-0.417142857,-0.461538462,-0.75,-0.393939394,-0.118055556,-0.153846154,0.103238866,-0.322834646,-0.322834646,-0.65625,-0.628571429,-0.2,-0.3515625,-0.045714286,-0.278846154,-0.75,0.090909091,-0.125,-0.476923077,-0.200404858,-0.354330709,-0.456692913,-0.5625,-0.514285714,-0.114285714,-0.109375,-0.337142857
2009-6,0.001478877,0.799840276,0.741934153,-0.532349314,0.720944822,1.512927012,2.363680192,-1.934586686,-1.991110862,-1.411456603,-2.025767751,-1.790344123,-1.944858524,-1.776782097,-1.688294323,-2.099395244,-1.914339118,-1.883892322,-1.479618319,-1.680683636,-0.3984375,-0.633333333,0.043478261,-0.386075949,-0.206896552,-0.121475054,-0.346938776,-0.46031746,-0.5,-0.354166667,-0.3,-0.289855072,-0.281914894,-0.515625,-0.633333333,-0.434782609,-0.449367089,-0.155172414,0.071583514,-0.459183673,-0.388888889,-0.84375,-0.770833333,-0.525,-0.31884058,-0.04787234,-0.359375,-0.466666667,-0.043478261,-0.316455696,-0.103448276,-0.160520607,-0.336734694,-0.515873016,-0.625,-0.1875,-0.275,-0.173913043,-0.255319149
2009-7,0.006034307,0.833496658,0.738795488,-0.441692443,0.728433105,1.492904096,2.406043801,-1.93589116,-2.210074306,-1.39686071,-1.87660078,-1.850979332,-1.754919237,-1.86431952,-1.68668628,-1.60271977,-2.17426427,-1.595113739,-1.290786142,-1.563622188,-0.312,-0.485714286,-0.35,-0.349112426,-0.445783133,-0.09976247,-0.443548387,-0.431034483,-0.310344828,-0.304347826,0,-0.192771084,-0.267015707,-0.432,-0.485714286,-0.3,-0.278106509,-0.397590361,0.106888361,-0.487903226,-0.387931034,-0.413793103,-0.782608696,-0.088235294,-0.325301205,-0.094240838,-0.368,-0.485714286,-0.4,-0.295857988,-0.43373494,-0.102137767,-0.431451613,-0.431034483,-0.448275862,-0.304347826,-0.088235294,-0.180722892,-0.219895288
2009-8,0.091216513,0.981516256,0.773131555,-0.460205438,0.778214553,1.311031877,2.739548868,-1.688962523,-2.456698341,-1.435148815,-1.611108166,-1.796160541,-1.907971796,-1.837978394,-1.493354422,-2.199296855,-1.937948669,-1.663574461,-1.232829485,-1.859473948,-0.326086957,-0.454545455,-0.208333333,-0.124293785,-0.183908046,-0.113333333,-0.3640553,-0.37593985,-0.621621622,-0.416666667,-0.361702128,-0.049019608,-0.212435233,-0.333333333,-0.575757576,-0.083333333,-0.129943503,-0.149425287,0.308888889,-0.34562212,-0.255639098,-0.702702703,-0.416666667,-0.553191489,-0.058823529,0.07253886,-0.297101449,-0.363636364,-0.083333333,-0.050847458,-0.275862069,-0.137777778,-0.400921659,-0.436090226,-0.621621622,-0.5,-0.14893617,-0.049019608,-0.284974093
2009-9,0.071768629,0.782407801,0.779728616,-0.4440275,0.766136838,1.220829921,2.844327819,-1.603430262,-1.798143634,-1.873388126,-1.521104437,-2.263409861,-1.82778927,-1.834689533,-1.57635977,-2.043527591,-2.218629559,-1.607899018,-1.523401202,-1.712283496,-0.294573643,-0.381818182,-0.5,-0.207920792,-0.372340426,-0.051391863,-0.325259516,-0.364238411,-0.575,-0.522727273,-0.282051282,-0.202247191,-0.270742358,-0.511627907,-0.727272727,-0.730769231,-0.376237624,-0.404255319,0.012847966,-0.380622837,-0.331125828,-0.775,-0.681818182,-0.487179487,-0.483146067,-0.056768559,-0.333333333,-0.272727273,-0.384615385,-0.089108911,-0.404255319,-0.096359743,-0.335640138,-0.370860927,-0.5,-0.477272727,-0.179487179,-0.134831461,-0.27510917
2009-10,0.036398566,0.777546775,0.766251098,-0.391832477,0.733117541,1.184789985,2.890927159,-1.760350528,-2.31005672,-2.005238182,-1.751701366,-1.692191031,-1.763830054,-1.863498813,-1.362946627,-1.541489498,-1.809612577,-1.548106137,-1.433163822,-1.516802186,-0.333333333,-0.5,-0.15,-0.296875,-0.174418605,-0.11663067,-0.463022508,-0.328358209,-0.59375,-0.431818182,-0.228571429,-0.228915663,-0.248826291,-0.590909091,-0.722222222,-0.25,-0.307291667,-0.244186047,-0.006479482,-0.495176849,-0.425373134,-0.46875,-0.75,-0.228571429,-0.361445783,-0.093896714,-0.303030303,-0.333333333,-0.25,-0.161458333,-0.244186047,-0.164146868,-0.372990354,-0.298507463,-0.59375,-0.431818182,-0.314285714,-0.180722892,-0.215962441
2009-11,0.012740994,0.902956196,0.823234912,-0.334024354,0.787094331,1.193922468,2.917770732,-1.631192146,-2.564780688,-1.780295232,-1.571641493,-1.716412748,-1.778127675,-1.766726531,-1.193702783,-1.568057476,-2.277940698,-1.113318764,-1.49957818,-1.444572035,-0.41221374,-0.741935484,-0.257142857,-0.206060606,-0.131578947,-0.061403509,-0.37,-0.258741259,-0.515151515,-0.5,0.055555556,-0.255319149,-0.141361257,-0.610687023,-0.870967742,-0.485714286,-0.321212121,-0.092105263,0.228070175,-0.32,-0.251748252,-0.303030303,-0.571428571,-0.277777778,-0.319148936,0.005235602,-0.328244275,-0.483870968,-0.2,-0.042424242,-0.131578947,-0.087719298,-0.363333333,-0.286713287,-0.424242424,-0.452380952,0.138888889,-0.170212766,-0.136125654
2009-12,-0.004464032,0.705239211,0.71000468,-0.467050194,0.689178435,1.190887565,2.921547375,-1.845215629,-1.819764634,-2.289291586,-1.948480083,-1.985200665,-1.862767381,-1.680268043,-1.624280159,-1.377039192,-2.048808055,-1.609538753,-1.520495592,-1.737369062,-0.467836257,-0.558139535,-0.333333333,-0.315789474,-0.25,-0.195544554,-0.322259136,-0.417218543,-0.487179487,-0.684210526,-0.289473684,-0.247311828,-0.376190476,-0.625730994,-0.720930233,-0.444444444,-0.502392344,-0.306818182,-0.089108911,-0.411960133,-0.430463576,-0.461538462,-0.842105263,-0.631578947,-0.462365591,-0.242857143,-0.421052632,-0.441860465,-0.555555556,-0.196172249,-0.215909091,-0.277227723,-0.259136213,-0.450331126,-0.384615385,-0.631578947,-0.210526316,-0.225806452,-0.376190476
2010-1,0.03547236,0.867357087,0.857258183,-0.442227658,0.805588924,1.153731588,2.95647156,-1.841950364,-2.182921897,-1.777366954,-1.669199385,-1.76693419,-1.970710066,-1.851966246,-1.456789204,-1.282859927,-2.105764224,-1.75944947,-1.131384262,-1.669476929,-0.345864662,-0.388888889,-0.333333333,-0.208737864,-0.142857143,-0.123989218,-0.256704981,-0.205673759,-0.342105263,-0.311111111,-0.096153846,-0.231578947,-0.180412371,-0.398496241,-0.666666667,-0.523809524,-0.27184466,-0.19047619,0.070080863,-0.279693487,-0.212765957,-0.657894737,-0.488888889,-0.288461538,-0.273684211,-0.134020619,-0.233082707,-0.25,-0.333333333,-0.082524272,-0.178571429,-0.126684636,-0.260536398,-0.19858156,-0.289473684,-0.4,-0.25,0,-0.051546392
2010-2,-0.05001897,0.791710353,0.757621035,-0.588385085,0.726310376,1.235471471,2.794227897,-2.02254757,-2.467919011,-2.018279339,-1.876490422,-2.035150685,-1.846360137,-1.943070602,-1.879751809,-1.811083865,-2.44667818,-1.424388487,-1.286001314,-1.943415078,-0.445205479,-0.404761905,-0.681818182,-0.267489712,-0.38961039,-0.068796069,-0.323144105,-0.463576159,-0.757575758,-0.535714286,-0.175,-0.151898734,-0.275510204,-0.48630137,-0.69047619,-0.681818182,-0.304526749,-0.441558442,0.110565111,-0.388646288,-0.470198675,-0.757575758,-0.821428571,-0.25,-0.265822785,-0.214285714,-0.376712329,-0.285714286,-0.727272727,-0.226337449,-0.415584416,-0.095823096,-0.301310044,-0.470198675,-0.636363636,-0.589285714,-0.1,-0.063291139,-0.178571429
2010-3,0.083610097,0.799597797,0.875595224,-0.269262912,0.833447751,1.166270937,2.892037037,-1.943866876,-1.723244243,-1.433483965,-1.466497503,-1.680939904,-1.710216691,-1.611266286,-1.376271201,-2.01024544,-1.466725009,-1.128719948,-1.049635678,-1.574775817,-0.540106952,-0.282051282,-0.03125,-0.142335766,-0.310810811,0.013779528,-0.242346939,-0.183431953,-0.5,-0.277777778,-0.342105263,-0.098901099,-0.191780822,-0.673796791,-0.666666667,-0.5,-0.284671533,-0.405405405,0.127952756,-0.352040816,-0.378698225,-0.75,-0.685185185,-0.473684211,-0.384615385,-0.251141553,-0.481283422,0.153846154,-0.03125,-0.058394161,-0.324324324,0.017716535,-0.224489796,-0.24260355,-0.4375,-0.388888889,-0.263157895,-0.021978022,-0.082191781
2010-4,0.0457111,0.752647558,0.767563215,-0.475268836,0.742162958,1.121677562,2.892037037,-2.218479716,-2.116419617,-1.748735862,-1.876989866,-1.842782883,-1.788726309,-1.873974085,-1.428358585,-1.422232454,-2.038435534,-1.118967382,-1.14743426,-1.715408741,-0.458598726,-0.6,-0.1,-0.293478261,-0.097560976,-0.090062112,-0.437710438,-0.314285714,-0.161290323,-0.541666667,0.028571429,-0.104477612,-0.25,-0.592356688,-0.844444444,-0.6,-0.391304348,-0.317073171,0.096273292,-0.508417508,-0.392857143,-0.35483871,-0.777777778,-0.2,-0.23880597,-0.23255814,-0.445859873,-0.377777778,-0.225,-0.246376812,-0.097560976,-0.111801242,-0.37037037,-0.328571429,-0.290322581,-0.486111111,0,-0.074626866,-0.215116279
2010-5,-0.088982651,0.71923482,0.748027238,-0.54318035,0.719640809,1.232560261,2.666533521,-1.890012674,-2.175289637,-2.30993689,-1.593970561,-1.970847784,-1.940133544,-1.921786974,-1.819544573,-1.776167232,-2.175567912,-1.476366457,-1.60290872,-1.862406148,-0.4125,-0.68627451,-0.551724138,-0.279069767,-0.369863014,-0.136842105,-0.324041812,-0.266233766,-0.472222222,-0.538461538,-0.205128205,-0.229166667,-0.306532663,-0.58125,-0.901960784,-0.75862069,-0.395348837,-0.383561644,-0.036842105,-0.473867596,-0.318181818,-0.583333333,-0.807692308,-0.358974359,-0.34375,-0.291457286,-0.375,-0.568627451,-0.344827586,-0.224806202,-0.369863014,-0.163157895,-0.331010453,-0.298701299,-0.388888889,-0.397435897,-0.307692308,-0.145833333,-0.246231156
2010-6,-0.006221385,0.672422376,0.62958169,-0.523640881,0.642001245,1.252762968,2.629728234,-1.790492053,-2.438755493,-2.271564667,-1.802222589,-1.940828509,-1.929694445,-1.881203778,-1.581683291,-2.492537179,-2.073499729,-1.621615648,-1.209632702,-1.723336975,-0.48989899,-0.744186047,-0.52,-0.390334572,-0.397959184,-0.208768267,-0.468319559,-0.371257485,-0.654545455,-0.49122807,-0.266666667,-0.196721311,-0.36318408,-0.646464646,-0.88372093,-0.6,-0.50929368,-0.346938776,-0.03131524,-0.548209366,-0.347305389,-0.927272727,-0.736842105,-0.622222222,-0.393442623,-0.343283582,-0.51010101,-0.627906977,-0.48,-0.375464684,-0.469387755,-0.269311065,-0.490358127,-0.461077844,-0.709090909,-0.526315789,-0.311111111,-0.131147541,-0.273631841
2010-7,-0.001644841,0.846059188,0.752454114,-0.407293321,0.758992688,1.150572028,2.623218266,-1.59711293,-1.310805482,-1.686533003,-1.828596568,-1.994578556,-1.741000089,-1.862183558,-1.402907937,-1.116950108,-2.587183328,-1.475501711,-1.537026731,-1.687485517,-0.328358209,-0.153846154,-0.391304348,-0.176691729,-0.517241379,-0.100817439,-0.385416667,-0.346153846,-0.576923077,-0.464285714,-0.119047619,-0.25,-0.223529412,-0.47761194,-0.307692308,-0.695652174,-0.165413534,-0.310344828,0.114441417,-0.427083333,-0.330769231,-0.692307692,-0.285714286,-0.285714286,-0.230769231,-0.223529412,-0.358208955,0.038461538,-0.434782609,-0.19924812,-0.379310345,-0.171662125,-0.375,-0.369230769,-0.153846154,-0.392857143,-0.142857143,-0.173076923,-0.276470588
2010-8,0.013932996,1.001815076,0.826821961,-0.339961611,0.836764437,1.202972304,2.633326655,-1.260007875,-1.556339147,-1.229543956,-1.687765791,-1.930686589,-1.727215577,-1.98236775,-1.316618447,-1.202484877,-1.771425685,-1.073574442,-1.131652962,-1.862700574,-0.26984127,-0.315789474,-0.361111111,-0.09178744,-0.25,0.033678756,-0.352059925,-0.094017094,-0.48,-0.418181818,0.023255814,-0.269230769,-0.285714286,-0.396825397,-0.736842105,-0.527777778,-0.009661836,-0.2,0.417098446,-0.224719101,-0.025641026,-0.64,-0.545454545,-0.069767442,-0.211538462,-0.255952381,-0.23015873,-0.315789474,-0.111111111,-0.140096618,-0.35,-0.007772021,-0.359550562,-0.128205128,-0.4,-0.490909091,-0.162790698,-0.115384615,-0.279761905
2010-9,0.057044556,0.816663571,0.732095581,-0.384895016,0.746326492,1.153731588,2.667228207,-1.582803525,-2.380823758,-1.457406081,-1.77684601,-1.909213374,-1.759296114,-2.060561279,-1.357805894,-1.761254313,-1.444610112,-1.006695346,-1.24910885,-1.479818317,-0.333333333,-0.583333333,-0.1875,-0.274038462,-0.357894737,-0.154471545,-0.37164751,-0.204545455,-0.3125,-0.422222222,0.064516129,-0.348484848,-0.220858896,-0.433333333,-0.791666667,-0.1875,-0.370192308,-0.157894737,0.142276423,-0.340996169,-0.303030303,-0.625,-0.688888889,-0.096774194,-0.46969697,-0.27607362,-0.34,-0.583333333,-0.1875,-0.302884615,-0.389473684,-0.243902439,-0.352490421,-0.212121212,-0.5,-0.333333333,0.032258065,-0.212121212,-0.257668712
2010-10,0.028532973,0.746167472,0.747461947,-0.272002651,0.728495098,1.128171091,2.691920819,-1.762465327,-2.316758008,-1.54029244,-1.470369651,-1.634451892,-1.654396575,-1.654948398,-1.343504364,-1.803465401,-1.651163617,-1.373126605,-1.382629575,-1.476373977,-0.42,-0.6,-0.342105263,-0.229681979,-0.27027027,-0.136200717,-0.388379205,-0.263473054,-0.592592593,-0.329411765,-0.040816327,-0.268041237,-0.343873518,-0.625,-0.8,-0.631578947,-0.339222615,-0.243243243,-0.025089606,-0.376146789,-0.329341317,-0.703703704,-0.670588235,-0.346938776,-0.432989691,-0.308300395,-0.435,-0.44,-0.263157895,-0.187279152,-0.175675676,-0.200716846,-0.373088685,-0.28742515,-0.555555556,-0.329411765,-0.06122449,-0.134020619,-0.316205534
2010-11,0.020211288,0.841931734,0.80887145,-0.329340588,0.801594729,1.078409581,2.535282857,-1.913565168,-2.21033377,-1.436089518,-1.73529435,-1.527356919,-1.432036634,-1.880855119,-1.456278633,-1.988734095,-1.738530467,-1.174412997,-1.489685171,-1.528922892,-0.371257485,-0.487804878,-0.034482759,-0.214953271,-0.212765957,0.011560694,-0.373076923,-0.190839695,-0.65,-0.217391304,-0.184210526,-0.208955224,-0.2,-0.526946108,-0.487804878,-0.655172414,-0.303738318,-0.361702128,0.141618497,-0.292307692,-0.259541985,-0.75,-0.608695652,-0.368421053,-0.373134328,-0.137142857,-0.359281437,-0.463414634,-0.24137931,-0.200934579,-0.276595745,-0.020231214,-0.284615385,-0.290076336,-0.65,-0.304347826,-0.263157895,-0.149253731,-0.171428571
